gameid,home,team,SEC,DIST,REBchancesOFF,REBchancesDEF,REBchancestotal,touches,2ndAST,FTAST,passes,AST,contestedFGM,contestedFGA,contestedFGpct,uncontestedFGM,uncontestedFGA,uncontestedFGpct,FGpct,defendedatrimFGM,defendedatrimFGA,defendedatrimFGpct
22200795,True,NYK,15900,19.95,32,63,91,418,1,2,292,30,15,33,0.455,30,61,0.492,0.479,13,19,0.684
22200795,False,LAC,15900,18.89,22,56,77,435,3,2,304,24,19,34,0.559,25,58,0.431,0.478,11,23,0.478
22200796,True,CHI,14400,17.07,12,45,56,361,7,2,251,32,21,29,0.724,27,51,0.529,0.6,17,22,0.773
22200796,False,POR,14400,17.23,15,38,51,396,8,2,283,22,17,28,0.607,28,60,0.467,0.506,16,21,0.762
22200797,True,MIL,14400,17.89,23,63,84,357,4,1,232,23,22,34,0.647,24,54,0.444,0.523,12,27,0.444
22200797,False,MIA,14400,18.69,27,49,73,368,2,1,250,23,20,43,0.465,25,58,0.431,0.446,22,27,0.815
22200798,True,NOP,14400,18.31,29,51,78,420,2,2,291,28,25,49,0.51,27,51,0.529,0.52,22,32,0.688
22200798,False,LAL,14400,17.56,22,52,74,374,5,1,252,30,20,32,0.625,25,61,0.41,0.479,23,32,0.719
22200799,True,OKC,14400,18.43,24,57,78,405,4,0,285,39,20,28,0.714,36,69,0.522,0.577,21,28,0.75
22200799,False,HOU,14400,17.96,19,48,67,450,4,3,321,29,29,50,0.58,16,39,0.41,0.506,25,30,0.833
22200800,True,GSW,14400,17.81,17,49,63,477,5,4,358,33,22,35,0.629,23,47,0.489,0.549,20,27,0.741
22200800,False,DAL,14400,18.01,28,48,73,396,4,4,278,22,16,28,0.571,23,57,0.404,0.459,25,30,0.833
22200801,True,DEN,14400,17.26,19,56,72,414,3,2,289,32,15,37,0.405,33,58,0.569,0.505,16,30,0.533
22200801,False,ATL,14400,17.35,24,49,72,376,3,1,254,26,20,44,0.455,24,46,0.522,0.484,22,36,0.611
22200802,True,CHA,14400,17.99,21,54,73,386,4,3,271,28,18,27,0.667,27,56,0.482,0.542,25,41,0.61
22200802,False,ORL,14400,18.18,35,49,79,419,1,2,295,25,19,42,0.452,23,49,0.469,0.462,19,25,0.76
22200803,True,IND,14400,18.23,24,55,78,398,2,2,279,28,21,42,0.5,19,50,0.38,0.435,21,30,0.7
22200803,False,CLE,14400,17.66,23,65,84,378,4,1,262,33,15,32,0.469,31,56,0.554,0.523,20,36,0.556
22200804,True,NYK,14400,17.74,24,53,73,414,1,2,301,21,17,27,0.63,17,52,0.327,0.43,15,26,0.577
22200804,False,PHI,14400,16.73,31,59,84,351,6,1,235,23,16,35,0.457,14,39,0.359,0.405,12,16,0.75
22200805,True,MEM,14400,17.98,21,60,78,355,1,2,240,25,22,41,0.537,16,37,0.432,0.487,22,30,0.733
22200805,False,TOR,14400,17.99,23,41,63,437,5,1,310,24,23,41,0.561,21,60,0.35,0.436,14,26,0.538
22200806,True,MIN,14400,17.98,17,44,59,441,3,5,327,33,25,41,0.61,23,46,0.5,0.552,16,21,0.762
22200806,False,DEN,14400,17.79,14,55,64,364,1,2,247,19,7,20,0.35,27,51,0.529,0.479,28,38,0.737
22200807,True,NOP,14400,18.19,22,61,79,467,5,5,347,26,26,51,0.51,22,34,0.647,0.565,16,23,0.696
22200807,False,SAC,14400,18.59,24,41,61,420,1,4,301,23,14,23,0.609,21,59,0.356,0.427,21,35,0.6
22200808,True,DET,14400,17.76,28,42,69,362,1,1,243,22,13,33,0.394,24,54,0.444,0.425,17,28,0.607
22200808,False,BOS,14400,17.21,21,62,79,379,4,1,266,25,19,35,0.543,20,48,0.417,0.47,15,26,0.577
22200809,True,WAS,14400,17.59,22,45,64,382,1,0,273,20,20,38,0.526,15,44,0.341,0.427,21,28,0.75
22200809,False,CLE,14400,17.1,18,50,67,371,5,4,261,26,19,29,0.655,25,49,0.51,0.564,15,22,0.682
22200810,True,BKN,14400,18.06,24,64,85,374,2,1,256,21,11,33,0.333,30,51,0.588,0.488,16,28,0.571
22200810,False,LAC,14400,17.57,30,57,84,395,2,4,270,20,17,32,0.531,27,60,0.45,0.478,12,24,0.5
22200811,True,CHI,14400,18.28,13,62,74,416,5,4,295,27,26,39,0.667,24,50,0.48,0.562,23,31,0.742
22200811,False,SAS,14400,19.15,15,44,58,400,4,3,278,25,20,43,0.465,20,47,0.426,0.444,27,34,0.794
22200812,True,HOU,14400,17.3,25,41,65,405,1,3,283,27,22,42,0.524,22,46,0.478,0.5,21,28,0.75
22200812,False,SAC,14400,18.19,17,45,58,415,2,1,301,38,18,28,0.643,34,61,0.557,0.584,21,35,0.6
22200813,True,UTA,14400,17.49,26,55,79,381,3,0,265,21,25,40,0.625,16,47,0.34,0.471,17,23,0.739
22200813,False,DAL,14400,17.89,28,59,87,438,4,3,317,26,16,31,0.516,25,57,0.439,0.466,22,26,0.846
22200814,True,GSW,14400,17.71,18,50,67,464,5,1,342,43,22,35,0.629,34,62,0.548,0.577,16,22,0.727
22200814,False,OKC,14400,18.45,17,47,61,384,1,2,268,21,12,25,0.48,32,66,0.485,0.484,18,25,0.72
22200815,True,POR,14400,18.07,16,44,57,369,4,0,251,23,22,35,0.629,15,56,0.268,0.407,13,19,0.684
22200815,False,MIL,14400,17.78,15,74,86,374,0,2,251,27,14,22,0.636,33,65,0.508,0.54,18,27,0.667
22200816,True,ORL,14400,17.14,17,52,67,394,2,2,286,23,22,40,0.55,15,39,0.385,0.468,8,13,0.615
22200816,False,NYK,14400,17.31,25,45,66,367,3,2,253,21,11,24,0.458,26,57,0.456,0.457,20,28,0.714
22200817,True,BKN,14400,18.72,16,51,65,419,3,2,297,25,18,35,0.514,20,44,0.455,0.481,18,24,0.75
22200817,False,PHX,14400,17.96,33,44,75,395,4,3,267,31,20,31,0.645,23,61,0.377,0.467,19,26,0.731
22200818,True,NOP,14400,18.09,31,60,88,436,5,2,311,28,20,30,0.667,25,61,0.41,0.495,15,19,0.789
22200818,False,ATL,14400,17.87,22,57,77,375,3,2,257,30,17,29,0.586,21,56,0.375,0.447,22,34,0.647
22200819,True,MEM,14400,18.28,19,68,82,375,4,4,261,22,17,33,0.515,22,48,0.458,0.481,11,21,0.524
22200819,False,CHI,14400,17.81,40,57,94,436,5,3,310,24,13,31,0.419,19,56,0.339,0.368,21,29,0.724
22200820,True,DEN,14400,17.75,15,48,60,432,6,3,311,44,28,41,0.683,30,52,0.577,0.624,21,27,0.778
22200820,False,MIN,14400,18.57,16,36,50,458,2,5,331,24,23,41,0.561,17,44,0.386,0.471,29,39,0.744
22200821,True,LAL,14400,17.71,17,53,68,366,7,0,241,27,21,31,0.677,28,54,0.519,0.576,20,28,0.714
22200821,False,OKC,14400,18.8,27,50,73,426,5,0,296,32,18,30,0.6,31,64,0.484,0.521,26,32,0.813
22200822,True,CLE,14400,17.45,28,61,87,437,3,2,313,30,23,45,0.511,20,42,0.476,0.494,14,23,0.609
22200822,False,DET,14400,17.39,26,54,78,368,3,1,255,19,15,34,0.441,15,47,0.319,0.37,27,37,0.73
22200823,True,WAS,14400,18.2,25,62,85,433,5,3,306,29,17,33,0.515,27,54,0.5,0.506,20,32,0.625
22200823,False,CHA,14400,18.12,28,48,75,367,3,3,251,23,15,39,0.385,24,54,0.444,0.419,17,25,0.68
22200824,True,BOS,14400,16.62,20,64,79,379,2,1,270,25,11,25,0.44,29,51,0.569,0.526,17,30,0.567
22200824,False,PHI,14400,16.51,17,45,60,371,1,1,266,20,16,37,0.432,21,46,0.457,0.446,10,16,0.625
22200825,True,MIA,14400,18.03,28,54,76,389,2,5,266,21,15,34,0.441,22,45,0.489,0.468,13,18,0.722
22200825,False,IND,14400,18.11,16,43,58,421,0,4,307,24,15,30,0.5,23,48,0.479,0.487,10,20,0.5
22200826,True,TOR,14400,18.54,26,65,88,384,1,1,264,21,21,39,0.538,22,49,0.449,0.489,16,26,0.615
22200826,False,SAS,14400,19.38,23,56,77,408,4,3,280,24,18,39,0.462,17,48,0.354,0.402,17,25,0.68
22200827,True,HOU,14400,17.78,30,50,78,441,0,5,312,25,26,45,0.578,21,41,0.512,0.547,20,33,0.606
22200827,False,SAC,14400,18.21,23,38,61,418,3,3,294,29,20,40,0.5,25,51,0.49,0.5,30,44,0.682
22200828,True,UTA,14400,18.09,34,43,77,385,1,0,251,27,25,50,0.5,19,55,0.345,0.419,18,26,0.692
22200828,False,MIN,14400,18.1,20,66,85,397,3,0,277,35,18,32,0.563,38,66,0.576,0.571,24,42,0.571
22200829,True,LAC,14400,17.06,25,45,66,350,3,2,234,21,16,31,0.516,22,55,0.4,0.442,18,28,0.643
22200829,False,DAL,14400,17.55,21,55,76,400,7,4,289,26,19,32,0.594,22,46,0.478,0.526,10,21,0.476
22200830,True,POR,14400,17.63,19,61,79,382,3,1,262,25,21,36,0.583,22,42,0.524,0.551,19,29,0.655
22200830,False,GSW,14400,17.34,26,41,67,439,4,1,320,31,13,27,0.481,33,70,0.471,0.474,23,30,0.767
22200831,True,ORL,14400,18.54,38,51,87,420,1,2,296,24,21,42,0.5,26,55,0.473,0.485,19,25,0.76
22200831,False,DEN,14400,17.05,20,59,77,400,4,5,282,24,15,35,0.429,24,49,0.49,0.464,17,28,0.607
22200832,True,ATL,14400,17.79,36,53,86,374,0,3,240,23,20,47,0.426,23,48,0.479,0.453,18,28,0.643
22200832,False,PHX,14400,18.33,20,55,72,375,2,0,253,24,22,33,0.667,17,53,0.321,0.453,21,33,0.636
22200833,True,BKN,14400,18.1,29,55,82,426,7,0,301,26,17,37,0.459,22,54,0.407,0.429,19,29,0.655
22200833,False,CHI,14400,17.85,17,62,76,377,3,2,257,15,21,35,0.6,21,56,0.375,0.462,14,23,0.609
22200834,True,LAL,14400,17.75,20,58,77,346,0,2,231,23,16,40,0.4,26,49,0.531,0.472,22,28,0.786
22200834,False,MIL,14400,17.63,33,69,99,407,3,3,280,24,19,28,0.679,26,71,0.366,0.455,12,21,0.571
22200835,True,DET,17400,21.89,35,79,111,492,3,7,337,29,21,41,0.512,25,65,0.385,0.43,20,35,0.571
22200835,False,SAS,17400,22.33,35,68,97,443,2,1,295,21,25,48,0.521,20,59,0.339,0.421,25,37,0.676
22200836,True,IND,14400,18.38,27,51,76,403,2,5,282,23,9,22,0.409,27,63,0.429,0.424,21,30,0.7
22200836,False,PHX,14400,17.92,36,54,87,424,3,4,291,25,19,36,0.528,24,57,0.421,0.462,15,21,0.714
22200837,True,PHI,14400,16.75,20,51,68,383,4,3,277,27,19,30,0.633,25,55,0.455,0.524,12,15,0.8
22200837,False,NYK,14400,17.53,14,48,60,387,2,1,284,23,16,23,0.696,27,58,0.466,0.531,18,26,0.692
22200838,True,BOS,14400,17.85,20,68,84,431,5,0,309,34,16,29,0.552,28,60,0.467,0.494,23,33,0.697
22200838,False,CHA,14400,18.55,32,52,82,351,4,3,228,26,17,44,0.386,28,49,0.571,0.484,12,19,0.632
22200839,True,TOR,14400,18.42,29,50,73,427,3,2,305,28,21,39,0.538,20,52,0.385,0.451,26,36,0.722
22200839,False,UTA,14400,18.3,26,58,82,394,3,1,261,31,28,44,0.636,19,43,0.442,0.54,17,27,0.63
22200840,True,MIA,14400,18.18,22,67,86,422,3,1,307,21,7,21,0.333,25,56,0.446,0.416,19,32,0.594
22200840,False,HOU,14400,17.39,27,55,81,420,3,3,299,23,20,42,0.476,15,42,0.357,0.417,14,20,0.7
22200841,True,MEM,14400,18.51,15,48,63,368,2,2,250,27,21,36,0.583,28,48,0.583,0.583,17,27,0.63
22200841,False,MIN,14400,18.2,25,44,65,449,5,3,326,25,16,33,0.485,25,55,0.455,0.466,21,29,0.724
22200842,True,NOP,14400,17.11,24,39,61,378,4,4,261,25,20,39,0.513,19,43,0.442,0.476,24,31,0.774
22200842,False,CLE,14400,16.6,21,51,69,403,3,2,285,28,25,40,0.625,23,45,0.511,0.565,24,36,0.667
22200843,True,POR,14400,17.56,24,36,59,395,3,1,275,29,14,27,0.519,28,49,0.571,0.553,28,41,0.683
22200843,False,OKC,14400,17.73,20,44,63,368,3,1,253,29,17,35,0.486,30,48,0.625,0.566,18,21,0.857
22200844,True,SAC,14400,17.87,9,52,61,354,1,4,247,21,18,25,0.72,21,47,0.447,0.542,16,20,0.8
22200844,False,DAL,14400,17.8,23,37,57,468,7,0,353,34,19,35,0.543,24,53,0.453,0.489,20,25,0.8
22200845,True,LAC,14400,17.17,12,57,68,390,1,1,277,17,19,35,0.543,23,50,0.46,0.494,18,28,0.643
22200845,False,MIL,14400,17.48,15,55,70,370,1,2,245,28,18,36,0.5,27,54,0.5,0.5,17,22,0.773
22200846,True,BKN,14400,17.43,30,56,85,405,3,2,294,23,12,30,0.4,25,62,0.403,0.402,16,25,0.64
22200846,False,PHI,14400,16.58,20,66,84,372,3,3,263,17,14,30,0.467,19,44,0.432,0.44,12,24,0.5
22200847,True,CHA,14400,18.3,23,61,82,381,4,4,260,25,20,37,0.541,20,48,0.417,0.471,31,46,0.674
22200847,False,DEN,14400,17.72,35,62,92,419,7,1,293,35,24,47,0.511,26,52,0.5,0.505,14,18,0.778
22200848,True,ORL,15900,19.83,29,49,76,430,2,3,301,22,16,38,0.421,21,49,0.429,0.425,11,16,0.688
22200848,False,MIA,15900,19.92,25,59,82,447,5,2,319,24,11,30,0.367,26,55,0.473,0.435,17,26,0.654
22200849,True,WAS,14400,17.67,16,68,80,388,5,2,279,32,20,29,0.69,28,46,0.609,0.64,18,29,0.621
22200849,False,IND,14400,18.09,28,28,56,443,2,2,320,27,17,33,0.515,26,62,0.419,0.453,23,25,0.92
22200850,True,ATL,14400,18.2,30,67,96,393,0,4,264,29,20,43,0.465,29,60,0.483,0.485,17,25,0.68
22200850,False,SAS,14400,18.65,32,57,87,400,5,4,272,25,20,41,0.488,20,53,0.377,0.426,23,38,0.605
22200851,True,NYK,14400,18.04,38,56,90,395,2,3,265,18,19,36,0.528,24,58,0.414,0.453,20,32,0.625
22200851,False,UTA,14400,17.96,25,53,74,356,3,1,238,23,25,41,0.61,20,47,0.426,0.511,16,25,0.64
22200852,True,CLE,14400,17.0,26,38,62,385,3,3,269,26,17,34,0.5,19,52,0.365,0.419,19,27,0.704
22200852,False,CHI,14400,16.79,17,59,74,415,7,2,303,27,19,29,0.655,17,45,0.378,0.486,17,26,0.654
22200853,True,GSW,14400,17.83,18,50,67,450,2,3,321,31,16,34,0.471,24,62,0.387,0.417,18,30,0.6
22200853,False,LAL,14400,18.01,21,67,87,384,3,2,262,19,14,34,0.412,26,55,0.473,0.449,16,22,0.727
22200854,True,SAC,15900,19.9,28,58,83,422,2,1,292,22,25,43,0.581,26,57,0.456,0.51,13,16,0.813
22200854,False,DAL,15900,19.3,16,58,72,480,8,2,355,27,20,33,0.606,27,58,0.466,0.516,24,33,0.727
22200855,True,BOS,14400,17.45,32,59,86,437,5,1,318,28,11,27,0.407,28,61,0.459,0.443,15,19,0.789
22200855,False,MEM,14400,17.9,12,52,62,350,2,2,244,24,21,32,0.656,21,52,0.404,0.5,11,21,0.524
22200856,True,TOR,14400,18.11,28,44,71,417,2,1,297,21,13,31,0.419,29,56,0.518,0.483,16,22,0.727
22200856,False,DET,14400,18.14,24,53,75,376,2,3,256,25,16,31,0.516,24,48,0.5,0.506,17,27,0.63
22200857,True,CHA,14400,19.36,12,54,66,385,1,4,265,36,15,27,0.556,38,57,0.667,0.631,26,39,0.667
22200857,False,ATL,14400,18.53,34,37,69,413,3,1,279,26,25,47,0.532,28,61,0.459,0.491,17,23,0.739
22200858,True,CLE,14400,17.22,17,35,51,379,5,4,261,21,22,34,0.647,22,44,0.5,0.564,20,32,0.625
22200858,False,SAS,14400,18.01,28,36,62,380,2,1,265,27,19,39,0.487,24,45,0.533,0.506,20,27,0.741
22200859,True,IND,14400,18.27,17,52,67,418,4,3,301,30,22,38,0.579,24,53,0.453,0.505,19,30,0.633
22200859,False,UTA,14400,17.72,29,55,81,362,1,0,237,24,21,39,0.538,22,46,0.478,0.506,24,32,0.75
22200860,True,PHI,14400,17.13,19,61,78,366,5,1,249,26,13,26,0.5,33,56,0.589,0.561,22,38,0.579
22200860,False,HOU,14400,17.37,33,43,75,433,2,3,303,17,19,44,0.432,16,42,0.381,0.407,17,24,0.708
22200861,True,MIA,14400,17.94,24,45,67,405,3,3,289,25,15,36,0.417,24,53,0.453,0.438,22,28,0.786
22200861,False,DEN,14400,16.98,16,65,80,419,10,3,312,34,25,38,0.658,19,38,0.5,0.579,14,20,0.7
22200862,True,NYK,14400,17.67,25,56,76,337,1,2,230,18,15,28,0.536,30,54,0.556,0.549,11,20,0.55
22200862,False,BKN,14400,17.29,21,40,58,376,1,3,265,18,18,34,0.529,17,44,0.386,0.449,12,14,0.857
22200863,True,CHI,14400,17.3,24,54,77,405,0,2,285,17,21,39,0.538,14,47,0.298,0.407,16,25,0.64
22200863,False,ORL,14400,18.15,17,69,85,401,1,2,287,24,18,33,0.545,20,48,0.417,0.469,17,28,0.607
22200864,True,OKC,14400,17.81,36,48,83,377,1,1,253,20,12,27,0.444,26,63,0.413,0.422,14,18,0.778
22200864,False,NOP,14400,17.71,12,58,70,436,4,3,325,19,21,28,0.75,18,46,0.391,0.527,17,31,0.548
22200865,True,DAL,14400,17.19,25,36,57,417,2,3,299,21,20,27,0.741,23,57,0.404,0.512,26,30,0.867
22200865,False,MIN,14400,17.97,20,51,67,392,1,1,279,28,26,34,0.765,22,49,0.449,0.578,17,23,0.739
22200866,True,GSW,14400,16.92,21,36,56,449,5,1,333,40,22,33,0.667,30,56,0.536,0.584,21,24,0.875
22200866,False,WAS,14400,17.44,20,34,52,371,6,3,256,26,24,31,0.774,24,49,0.49,0.6,18,25,0.72
22200867,True,POR,14400,18.18,22,63,83,397,4,1,271,27,16,36,0.444,30,61,0.492,0.474,21,34,0.618
22200867,False,LAL,14400,17.8,32,61,92,394,1,4,266,24,16,37,0.432,26,58,0.448,0.442,15,26,0.577
22200868,True,TOR,14400,17.75,23,45,65,419,3,3,300,31,27,39,0.692,23,44,0.523,0.602,21,31,0.677
22200868,False,ORL,14400,17.73,25,30,53,393,2,0,276,26,21,40,0.525,22,44,0.5,0.512,27,33,0.818
22200869,True,MIL,15900,19.4,23,63,83,388,2,2,254,29,16,28,0.571,27,62,0.435,0.478,19,28,0.679
22200869,False,BOS,15900,19.93,19,56,73,461,1,1,326,28,21,38,0.553,26,62,0.419,0.465,15,21,0.714
22200870,True,PHX,14400,17.85,16,52,67,391,4,3,272,33,17,29,0.586,33,59,0.559,0.568,9,15,0.6
22200870,False,SAC,14400,18.59,26,43,68,420,4,3,294,23,14,33,0.424,23,50,0.46,0.446,16,19,0.842
22200871,True,LAC,14400,17.43,26,39,62,436,4,4,312,33,17,36,0.472,32,55,0.582,0.533,21,28,0.75
22200871,False,GSW,14400,17.49,20,55,74,394,3,1,281,28,14,26,0.538,32,58,0.552,0.542,19,27,0.704
22200872,True,POR,14400,17.26,26,37,63,363,2,2,244,20,11,27,0.407,25,59,0.424,0.419,17,25,0.68
22200872,False,WAS,14400,17.3,16,64,75,381,4,2,262,28,19,33,0.576,26,46,0.565,0.57,15,24,0.625
22200873,True,CHA,14400,18.93,27,68,93,374,3,6,240,26,20,41,0.488,23,55,0.418,0.448,18,33,0.545
22200873,False,SAS,14400,19.07,36,70,100,424,2,0,286,24,18,53,0.34,23,54,0.426,0.383,17,31,0.548
22200874,True,IND,14400,18.59,17,56,71,430,1,1,309,27,10,24,0.417,29,58,0.5,0.476,15,24,0.625
22200874,False,CHI,14400,17.9,13,50,63,411,3,1,290,23,14,33,0.424,27,51,0.529,0.488,15,22,0.682
22200875,True,PHI,14400,17.0,24,44,66,375,1,1,263,24,13,28,0.464,26,50,0.52,0.5,19,23,0.826
22200875,False,CLE,14400,17.2,23,45,68,350,4,2,236,23,20,34,0.588,21,48,0.438,0.5,15,21,0.714
22200876,True,ATL,14400,17.47,26,61,86,374,6,1,256,25,19,42,0.452,21,55,0.382,0.412,17,22,0.773
22200876,False,NYK,14400,18.04,30,76,104,349,3,1,227,16,18,33,0.545,27,63,0.429,0.469,18,31,0.581
22200877,True,BOS,14400,17.23,17,54,68,414,3,2,291,30,21,37,0.568,28,55,0.509,0.533,12,19,0.632
22200877,False,DET,14400,18.07,17,41,57,376,2,1,262,24,18,33,0.545,25,51,0.49,0.512,19,30,0.633
22200878,True,BKN,14400,17.06,19,52,67,408,2,2,304,26,14,25,0.56,27,52,0.519,0.532,17,26,0.654
22200878,False,MIA,14400,17.87,29,47,75,369,1,2,257,19,16,33,0.485,22,50,0.44,0.458,12,17,0.706
22200879,True,MEM,14400,18.55,34,49,81,399,2,1,269,24,17,46,0.37,26,61,0.426,0.402,19,29,0.655
22200879,False,UTA,14400,18.42,32,79,107,374,1,2,243,24,20,38,0.526,22,53,0.415,0.462,14,29,0.483
22200880,True,OKC,14400,18.51,32,66,97,400,4,6,277,21,23,39,0.59,19,48,0.396,0.483,7,20,0.35
22200880,False,HOU,14400,17.99,37,52,86,489,6,3,358,20,16,40,0.4,14,49,0.286,0.337,25,39,0.641
22200881,True,DEN,14400,16.98,14,50,63,404,3,1,289,34,25,32,0.781,23,52,0.442,0.571,13,20,0.65
22200881,False,DAL,14400,17.2,12,46,57,435,3,1,323,25,16,30,0.533,23,54,0.426,0.464,26,29,0.897
22200882,True,LAL,14400,17.71,18,62,75,366,6,5,251,32,18,27,0.667,26,56,0.464,0.53,15,27,0.556
22200882,False,NOP,14400,18.31,40,59,92,421,3,2,291,24,16,39,0.41,23,50,0.46,0.438,21,22,0.955
22200883,True,CHI,14400,17.5,29,61,89,381,0,0,264,19,18,38,0.474,19,59,0.322,0.381,11,17,0.647
22200883,False,MIL,14400,17.72,20,73,91,344,1,4,226,24,14,25,0.56,26,63,0.413,0.455,16,29,0.552
22200884,True,MIN,14400,18.19,29,58,85,405,4,2,279,21,20,43,0.465,19,52,0.365,0.411,20,31,0.645
22200884,False,WAS,14400,18.09,26,60,85,389,3,3,263,25,19,39,0.487,24,56,0.429,0.453,25,45,0.556
22200885,True,PHX,14400,17.84,21,48,68,403,5,2,278,30,18,30,0.6,24,59,0.407,0.472,16,22,0.727
22200885,False,LAC,14400,17.7,21,47,66,403,5,4,286,29,17,32,0.531,23,50,0.46,0.488,9,15,0.6
22200886,True,CLE,14400,17.34,28,43,69,354,5,2,236,24,27,46,0.587,16,44,0.364,0.478,15,28,0.536
22200886,False,DEN,14400,16.93,24,53,75,401,1,2,277,30,19,34,0.559,20,50,0.4,0.464,27,34,0.794
22200887,True,IND,15900,19.56,25,63,86,446,6,3,323,33,14,28,0.5,35,66,0.53,0.521,25,35,0.714
22200887,False,BOS,15900,18.5,36,54,89,437,6,3,299,31,21,42,0.5,30,57,0.526,0.515,14,24,0.583
22200888,True,ORL,14400,18.45,27,54,79,386,4,1,260,27,17,40,0.425,22,55,0.4,0.411,7,17,0.412
22200888,False,DET,14400,18.02,19,61,78,377,0,0,254,22,7,22,0.318,30,59,0.508,0.457,17,32,0.531
22200889,True,PHI,14400,17.29,25,68,91,421,4,4,305,25,10,30,0.333,24,54,0.444,0.405,15,27,0.556
22200889,False,MEM,14400,17.84,36,57,92,381,2,2,257,22,17,41,0.415,17,46,0.37,0.391,11,27,0.407
22200890,True,TOR,14400,18.24,26,52,76,412,1,4,290,17,26,38,0.684,17,54,0.315,0.467,17,32,0.531
22200890,False,NOP,14400,18.22,22,57,77,370,2,2,254,23,16,37,0.432,23,47,0.489,0.464,23,29,0.793
22200891,True,DAL,14400,17.66,17,45,56,391,5,3,282,27,13,24,0.542,33,58,0.569,0.561,23,35,0.657
22200891,False,SAS,14400,18.71,36,56,87,409,4,1,288,30,21,40,0.525,24,46,0.522,0.523,16,21,0.762
22200892,True,UTA,15900,19.41,37,69,103,449,3,1,304,26,21,38,0.553,21,62,0.339,0.42,26,48,0.542
22200892,False,OKC,15900,19.64,40,61,100,422,3,0,278,23,24,55,0.436,21,57,0.368,0.402,21,31,0.677
22200893,True,LAL,14400,18.13,23,78,100,383,1,6,257,30,12,26,0.462,30,60,0.5,0.488,18,30,0.6
22200893,False,GSW,14400,18.44,36,60,89,475,3,3,341,24,16,40,0.4,24,65,0.369,0.381,17,29,0.586
22200894,True,SAC,14400,18.64,25,52,76,407,2,4,282,27,23,39,0.59,24,48,0.5,0.553,14,19,0.737
22200894,False,POR,14400,18.68,22,51,70,418,1,1,298,26,17,37,0.459,26,56,0.464,0.462,20,32,0.625
22200895,True,WAS,14400,17.07,11,55,65,389,4,3,277,25,10,21,0.476,29,58,0.5,0.494,17,27,0.63
22200895,False,NYK,14400,17.57,29,49,77,358,1,0,237,21,26,45,0.578,19,47,0.404,0.489,10,14,0.714
22200896,True,ATL,14400,18.15,21,51,72,351,3,1,231,28,13,30,0.433,37,55,0.673,0.588,16,29,0.552
22200896,False,CLE,14400,18.16,18,40,57,383,3,4,262,20,16,33,0.485,24,55,0.436,0.455,18,23,0.783
22200897,True,MIL,14400,18.57,27,59,83,399,2,2,267,27,21,37,0.568,26,61,0.426,0.48,16,21,0.762
22200897,False,MIA,14400,18.78,14,58,72,421,3,4,302,21,12,31,0.387,24,61,0.393,0.391,18,26,0.692
22200898,True,MIN,14400,18.7,23,58,79,425,3,1,302,25,24,42,0.571,22,51,0.431,0.495,18,28,0.643
22200898,False,CHA,14400,18.68,29,65,89,378,4,4,256,25,21,44,0.477,22,48,0.458,0.467,23,34,0.676
22200899,True,PHX,14400,17.94,26,64,87,384,1,3,264,23,15,35,0.429,27,55,0.491,0.467,13,29,0.448
22200899,False,OKC,14400,18.69,31,52,80,401,3,0,279,27,11,34,0.324,30,60,0.5,0.432,13,20,0.65
22200900,True,CHI,14400,17.36,21,64,83,390,8,2,271,25,23,41,0.561,27,47,0.574,0.568,10,13,0.769
22200900,False,BKN,14400,17.94,17,41,53,409,4,2,294,21,10,23,0.435,20,58,0.345,0.37,18,30,0.6
22200901,True,GSW,14400,17.32,13,64,75,446,3,1,332,27,7,18,0.389,30,60,0.5,0.474,21,36,0.583
22200901,False,HOU,14400,17.01,27,46,71,447,2,2,329,23,21,41,0.512,15,51,0.294,0.391,6,9,0.667
22200902,True,LAC,17400,21.6,17,58,70,525,7,1,381,39,20,31,0.645,38,65,0.585,0.602,35,48,0.729
22200902,False,SAC,17400,22.25,27,46,71,483,3,2,334,33,30,48,0.625,35,63,0.556,0.586,18,26,0.692
22200903,True,DET,14400,17.8,36,69,98,370,1,1,242,26,20,42,0.476,18,52,0.346,0.404,17,32,0.531
22200903,False,TOR,14400,17.44,26,51,73,399,2,3,279,22,14,35,0.4,18,52,0.346,0.375,16,30,0.533
22200904,True,CHA,14400,18.46,26,55,80,377,1,3,252,20,15,38,0.395,23,50,0.46,0.432,17,25,0.68
22200904,False,MIA,14400,18.28,20,64,82,404,5,1,285,24,12,22,0.545,20,58,0.345,0.4,15,23,0.652
22200905,True,ORL,14400,18.95,35,61,91,399,3,5,267,16,19,44,0.432,16,46,0.348,0.389,26,34,0.765
22200905,False,IND,14400,18.96,24,68,91,446,5,1,319,35,21,35,0.6,27,64,0.422,0.485,20,37,0.541
22200906,True,NYK,14400,18.1,21,68,86,383,2,0,250,24,17,23,0.739,28,65,0.431,0.511,20,28,0.714
22200906,False,NOP,14400,18.21,32,41,72,424,6,2,293,25,15,31,0.484,25,71,0.352,0.392,15,21,0.714
22200907,True,MEM,14400,18.1,22,59,79,375,3,1,252,25,12,27,0.444,33,68,0.485,0.474,12,19,0.632
22200907,False,DEN,14400,17.42,23,50,73,411,2,2,293,22,18,36,0.5,18,53,0.34,0.404,17,24,0.708
22200908,True,PHI,14400,16.81,25,52,76,386,4,2,274,19,12,29,0.414,23,49,0.469,0.449,19,31,0.613
