gameid,home,team,playerid,name,SEC,pctFGA2P,pctFGA3P,pctPTS2P,pctPTSmidrange2P,pctPTS3P,pctFBPTS,pctPTSFT,pctPTSoffTOV,pctPIP,pctAST2P,pctUAST2P,pctAST3P,pctUAST3P,pctASTFGM,pctUASTFGM
22200529,False,WAS,1630692,Jordan Goodwin,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200529,False,WAS,203115,Will Barton,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200529,False,WAS,1630264,Anthony Gill,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200530,True,ATL,1631100,AJ Griffin,1470.0,0.4,0.6,0.308,0.0,0.692,0.0,0.0,0.0,0.308,1.0,0.0,0.667,0.333,0.8,0.2
22200530,True,ATL,1628381,John Collins,1382.0,0.571,0.429,0.857,0.0,0.0,0.0,0.143,0.429,0.857,1.0,0.0,0.0,0.0,1.0,0.0
22200530,True,ATL,1630168,Onyeka Okongwu,2555.0,1.0,0.0,0.941,0.0,0.0,0.0,0.059,0.0,0.941,0.625,0.375,0.0,0.0,0.625,0.375
22200530,True,ATL,1627749,Dejounte Murray,2348.0,0.588,0.412,0.5,0.4,0.45,0.0,0.05,0.15,0.1,0.0,1.0,0.667,0.333,0.25,0.75
22200530,True,ATL,1629027,Trae Young,2169.0,0.833,0.167,0.759,0.276,0.0,0.069,0.241,0.138,0.483,0.182,0.818,0.0,0.0,0.182,0.818
22200530,True,ATL,203992,Bogdan Bogdanovic,2012.0,0.368,0.632,0.471,0.118,0.529,0.0,0.0,0.0,0.353,0.75,0.25,0.333,0.667,0.571,0.429
22200530,True,ATL,1628988,Aaron Holiday,779.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200530,True,ATL,1630552,Jalen Johnson,1458.0,0.556,0.444,0.533,0.0,0.2,0.2,0.267,0.2,0.533,0.0,1.0,1.0,0.0,0.2,0.8
22200530,True,ATL,1626163,Frank Kaminsky,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200530,True,ATL,1630235,Trent Forrest,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200530,True,ATL,203200,Justin Holiday,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200530,True,ATL,1630249,Vit Krejci,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200530,False,LAL,1630559,Austin Reaves,1536.0,0.308,0.692,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200530,False,LAL,2544,LeBron James,2378.0,0.778,0.222,0.596,0.043,0.255,0.213,0.149,0.043,0.553,0.5,0.5,0.5,0.5,0.5,0.5
22200530,False,LAL,1628418,Thomas Bryant,2037.0,0.9,0.1,0.842,0.0,0.0,0.211,0.158,0.211,0.842,1.0,0.0,0.0,0.0,1.0,0.0
22200530,False,LAL,201976,Patrick Beverley,1513.0,0.4,0.6,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0
22200530,False,LAL,203471,Dennis Schroder,1921.0,0.583,0.417,0.667,0.333,0.25,0.0,0.083,0.0,0.333,0.25,0.75,1.0,0.0,0.4,0.6
22200530,False,LAL,201566,Russell Westbrook,1760.0,0.75,0.25,0.857,0.143,0.0,0.143,0.143,0.0,0.714,0.167,0.833,0.0,0.0,0.167,0.833
22200530,False,LAL,1628972,Troy Brown Jr.,1503.0,0.333,0.667,0.4,0.0,0.6,0.4,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0
22200530,False,LAL,1629117,Wenyen Gabriel,846.0,1.0,0.0,0.909,0.0,0.0,0.0,0.091,0.0,0.909,0.8,0.2,0.0,0.0,0.8,0.2
22200530,False,LAL,1629308,Juan Toscano-Anderson,906.0,0.667,0.333,0.571,0.286,0.429,0.286,0.0,0.286,0.286,1.0,0.0,1.0,0.0,1.0,0.0
22200530,False,LAL,1627745,Damian Jones,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200530,False,LAL,1629134,Kendrick Nunn,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200530,False,LAL,1629022,Lonnie Walker IV,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200531,True,TOR,1628384,O.G. Anunoby,1765.0,0.5,0.5,0.5,0.0,0.375,0.125,0.125,0.25,0.5,0.25,0.75,1.0,0.0,0.5,0.5
22200531,True,TOR,1627783,Pascal Siakam,2448.0,0.706,0.294,0.462,0.077,0.231,0.231,0.308,0.346,0.385,0.167,0.833,1.0,0.0,0.375,0.625
22200531,True,TOR,1631132,Christian Koloko,1277.0,0.667,0.333,0.5,0.0,0.375,0.0,0.125,0.375,0.5,1.0,0.0,1.0,0.0,1.0,0.0
22200531,True,TOR,1629018,Gary Trent Jr.,2365.0,0.5,0.5,0.4,0.171,0.343,0.171,0.257,0.343,0.229,0.286,0.714,1.0,0.0,0.545,0.455
22200531,True,TOR,1630567,Scottie Barnes,2293.0,0.667,0.333,0.545,0.182,0.273,0.0,0.182,0.0,0.364,0.0,1.0,1.0,0.0,0.25,0.75
22200531,True,TOR,1628449,Chris Boucher,1214.0,0.4,0.6,0.571,0.0,0.429,0.0,0.0,0.286,0.571,0.5,0.5,1.0,0.0,0.667,0.333
22200531,True,TOR,201152,Thaddeus Young,1409.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5,0.5,0.0,0.0,0.5,0.5
22200531,True,TOR,1630201,Malachi Flynn,1094.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200531,True,TOR,1627823,Juancho Hernangomez,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200531,True,TOR,1630288,Jeff Dowtin Jr.,260.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22200531,True,TOR,1630173,Precious Achiuwa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200531,True,TOR,203920,Khem Birch,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200531,False,PHX,1628969,Mikal Bridges,2237.0,0.556,0.444,0.381,0.0,0.286,0.381,0.333,0.19,0.381,1.0,0.0,1.0,0.0,1.0,0.0
22200531,False,PHX,1628470,Torrey Craig,1801.0,0.556,0.444,0.462,0.0,0.462,0.0,0.077,0.0,0.462,1.0,0.0,1.0,0.0,1.0,0.0
22200531,False,PHX,1629028,Deandre Ayton,1858.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0
22200531,False,PHX,1629006,Josh Okogie,736.0,0.5,0.5,0.8,0.4,0.0,0.4,0.2,0.0,0.4,0.5,0.5,0.0,0.0,0.5,0.5
22200531,False,PHX,101108,Chris Paul,2109.0,0.5,0.5,0.3,0.1,0.45,0.2,0.25,0.15,0.2,0.0,1.0,0.667,0.333,0.333,0.667
22200531,False,PHX,1630613,Duane Washington Jr.,784.0,0.5,0.5,0.727,0.0,0.273,0.0,0.0,0.0,0.727,0.25,0.75,0.0,1.0,0.2,0.8
22200531,False,PHX,1627814,Damion Lee,1247.0,0.333,0.667,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200531,False,PHX,1629111,Jock Landale,1022.0,1.0,0.0,0.667,0.333,0.0,0.0,0.333,0.0,0.333,1.0,0.0,0.0,0.0,1.0,0.0
22200531,False,PHX,1630688,Ish Wainright,1406.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200531,False,PHX,203967,Dario Saric,1200.0,0.571,0.429,0.222,0.0,0.333,0.0,0.444,0.0,0.222,1.0,0.0,1.0,0.0,1.0,0.0
22200531,False,PHX,202687,Bismack Biyombo,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,True,CHI,201942,DeMar DeRozan,2079.0,0.895,0.105,0.818,0.182,0.0,0.0,0.182,0.091,0.636,0.0,1.0,0.0,0.0,0.0,1.0
22200532,True,CHI,1630172,Patrick Williams,1876.0,0.333,0.667,0.25,0.0,0.75,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.667,0.333
22200532,True,CHI,202696,Nikola Vucevic,1969.0,0.813,0.188,0.842,0.105,0.158,0.0,0.0,0.368,0.737,0.625,0.375,1.0,0.0,0.667,0.333
22200532,True,CHI,203897,Zach LaVine,2306.0,0.55,0.45,0.465,0.14,0.349,0.163,0.186,0.163,0.326,0.2,0.8,0.2,0.8,0.2,0.8
22200532,True,CHI,1630245,Ayo Dosunmu,1524.0,0.727,0.273,0.727,0.0,0.273,0.364,0.0,0.364,0.727,0.5,0.5,1.0,0.0,0.6,0.4
22200532,True,CHI,1629632,Coby White,828.0,0.333,0.667,0.4,0.0,0.6,0.4,0.0,0.4,0.4,1.0,0.0,1.0,0.0,1.0,0.0
22200532,True,CHI,1629750,Javonte Green,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,True,CHI,201609,Goran Dragic,927.0,0.667,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
22200532,True,CHI,203083,Andre Drummond,911.0,1.0,0.0,0.833,0.0,0.0,0.167,0.167,0.167,0.833,0.4,0.6,0.0,0.0,0.4,0.6
22200532,True,CHI,1627936,Alex Caruso,1221.0,0.5,0.5,0.25,0.0,0.75,0.375,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.667,0.333
22200532,True,CHI,1628396,Tony Bradley,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,True,CHI,1630792,Malcolm Hill,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,True,CHI,1631207,Dalen Terry,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,False,DET,202711,Bojan Bogdanovic,1869.0,0.684,0.316,0.6,0.1,0.3,0.1,0.1,0.1,0.5,0.667,0.333,1.0,0.0,0.75,0.25
22200532,False,DET,1630191,Isaiah Stewart,1998.0,0.533,0.467,0.5,0.0,0.375,0.0,0.125,0.438,0.5,1.0,0.0,1.0,0.0,1.0,0.0
22200532,False,DET,1631105,Jalen Duren,1850.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200532,False,DET,1630180,Saddiq Bey,1838.0,0.462,0.538,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.5,0.5,0.5,0.5,0.5,0.5
22200532,False,DET,1631093,Jaden Ivey,1753.0,0.5,0.5,0.364,0.182,0.273,0.091,0.364,0.136,0.182,0.25,0.75,0.5,0.5,0.333,0.667
22200532,False,DET,202709,Cory Joseph,1127.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,False,DET,202692,Alec Burks,1305.0,0.556,0.444,0.316,0.105,0.632,0.0,0.053,0.105,0.211,0.333,0.667,0.75,0.25,0.571,0.429
22200532,False,DET,1628995,Kevin Knox II,852.0,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200532,False,DET,1628963,Marvin Bagley III,797.0,0.667,0.333,0.571,0.286,0.429,0.0,0.0,0.0,0.286,0.5,0.5,1.0,0.0,0.667,0.333
22200532,False,DET,203585,Rodney McGruder,1011.0,0.167,0.833,0.182,0.0,0.818,0.0,0.0,0.182,0.182,0.0,1.0,1.0,0.0,0.75,0.25
22200532,False,DET,1628977,Hamidou Diallo,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,False,DET,1630165,Killian Hayes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200532,False,DET,203457,Nerlens Noel,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,True,MIL,1626192,Pat Connaughton,1296.0,0.143,0.857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200533,True,MIL,203507,Giannis Antetokounmpo,2270.0,0.957,0.043,0.605,0.0,0.07,0.186,0.326,0.07,0.605,0.385,0.615,0.0,1.0,0.357,0.643
22200533,True,MIL,201572,Brook Lopez,1583.0,0.727,0.273,0.769,0.154,0.0,0.0,0.231,0.0,0.615,0.8,0.2,0.0,0.0,0.8,0.2
22200533,True,MIL,1628960,Grayson Allen,1527.0,0.333,0.667,0.0,0.0,0.857,0.0,0.143,0.429,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200533,True,MIL,1628975,Jevon Carter,1934.0,0.333,0.667,0.2,0.0,0.6,0.2,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.667,0.333
22200533,True,MIL,1626171,Bobby Portis,1854.0,0.706,0.294,0.545,0.273,0.409,0.0,0.045,0.091,0.273,0.5,0.5,1.0,0.0,0.667,0.333
22200533,True,MIL,1630699,MarJon Beauchamp,896.0,0.5,0.5,0.8,0.0,0.0,0.4,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.5,0.5
22200533,True,MIL,204060,Joe Ingles,1469.0,0.222,0.778,0.143,0.0,0.857,0.0,0.0,0.0,0.143,0.0,1.0,0.5,0.5,0.4,0.6
22200533,True,MIL,1631260,AJ Green,1312.0,0.167,0.833,0.0,0.0,0.857,0.429,0.143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200533,True,MIL,1630572,Sandro Mamukelashvili,259.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,True,MIL,203648,Thanasis Antetokounmpo,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,True,MIL,201586,Serge Ibaka,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,True,MIL,202083,Wesley Matthews,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,True,MIL,1629670,Jordan Nwora,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,False,MIN,1630183,Jaden McDaniels,1627.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200533,False,MIN,203937,Kyle Anderson,1398.0,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.0,0.857,0.0,1.0,0.0,0.0,0.0,1.0
22200533,False,MIN,1629675,Naz Reid,1789.0,0.556,0.444,0.625,0.0,0.375,0.125,0.0,0.0,0.625,0.8,0.2,1.0,0.0,0.857,0.143
22200533,False,MIN,1630162,Anthony Edwards,2422.0,0.7,0.3,0.533,0.067,0.2,0.167,0.267,0.067,0.467,0.0,1.0,0.5,0.5,0.1,0.9
22200533,False,MIN,1626156,D'Angelo Russell,2112.0,0.5,0.5,0.267,0.0,0.2,0.2,0.533,0.267,0.267,0.5,0.5,0.0,1.0,0.333,0.667
22200533,False,MIN,203085,Austin Rivers,1170.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,False,MIN,1630233,Nathan Knight,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,False,MIN,1629669,Jaylen Nowell,1468.0,0.786,0.214,0.75,0.0,0.188,0.438,0.063,0.25,0.75,0.5,0.5,0.0,1.0,0.429,0.571
22200533,False,MIN,1630568,Luka Garza,1088.0,0.875,0.125,0.625,0.125,0.0,0.0,0.375,0.313,0.5,0.6,0.4,0.0,0.0,0.6,0.4
22200533,False,MIN,1630346,Matt Ryan,1038.0,0.4,0.6,0.2,0.0,0.6,0.3,0.2,0.3,0.2,0.0,1.0,1.0,0.0,0.667,0.333
22200533,False,MIN,1627854,Bryn Forbes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,False,MIN,1631169,Josh Minott,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200533,False,MIN,1631111,Wendell Moore Jr.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,True,NOP,1630530,Trey Murphy III,1206.0,0.5,0.5,0.25,0.0,0.75,0.25,0.0,0.625,0.25,1.0,0.0,1.0,0.0,1.0,0.0
22200534,True,NOP,1629627,Zion Williamson,1858.0,1.0,0.0,0.722,0.056,0.0,0.056,0.278,0.111,0.667,0.231,0.769,0.0,0.0,0.231,0.769
22200534,True,NOP,202685,Jonas Valanciunas,1678.0,0.9,0.1,0.8,0.0,0.0,0.2,0.2,0.2,0.8,0.5,0.5,0.0,0.0,0.5,0.5
22200534,True,NOP,1630230,Naji Marshall,1889.0,0.429,0.571,0.4,0.0,0.6,0.4,0.0,1.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5
22200534,True,NOP,203468,CJ McCollum,2101.0,0.2,0.8,0.095,0.048,0.786,0.357,0.119,0.214,0.048,0.0,1.0,0.455,0.545,0.385,0.615
22200534,True,NOP,1630700,Dyson Daniels,1272.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,True,NOP,1629637,Jaxson Hayes,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,True,NOP,1626195,Willy Hernangomez,1018.0,1.0,0.0,0.615,0.0,0.0,0.0,0.385,0.231,0.615,1.0,0.0,0.0,0.0,1.0,0.0
22200534,True,NOP,1630631,Jose Alvarado,1187.0,0.556,0.444,0.857,0.0,0.0,0.571,0.143,0.286,0.857,0.0,1.0,0.0,0.0,0.0,1.0
22200534,True,NOP,1628984,Devonte' Graham,1032.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200534,True,NOP,1630529,Herbert Jones,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,True,NOP,1630184,Kira Lewis Jr.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,True,NOP,202066,Garrett Temple,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,False,PHI,202699,Tobias Harris,1987.0,0.5,0.5,0.429,0.0,0.429,0.143,0.143,0.0,0.429,0.667,0.333,1.0,0.0,0.8,0.2
22200534,False,PHI,200782,P.J. Tucker,1691.0,0.333,0.667,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0
22200534,False,PHI,203954,Joel Embiid,2048.0,0.909,0.091,0.703,0.216,0.081,0.108,0.216,0.243,0.486,0.462,0.538,1.0,0.0,0.5,0.5
22200534,False,PHI,1629001,De'Anthony Melton,1824.0,0.25,0.75,0.364,0.0,0.545,0.0,0.091,0.182,0.364,0.5,0.5,1.0,0.0,0.75,0.25
22200534,False,PHI,201935,James Harden,2122.0,0.125,0.875,0.1,0.0,0.6,0.1,0.3,0.15,0.1,0.0,1.0,0.5,0.5,0.4,0.6
22200534,False,PHI,1629680,Matisse Thybulle,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,False,PHI,1630178,Tyrese Maxey,1122.0,0.7,0.3,0.667,0.222,0.333,0.0,0.0,0.0,0.444,0.667,0.333,1.0,0.0,0.75,0.25
22200534,False,PHI,1627777,Georges Niang,1493.0,0.125,0.875,0.25,0.0,0.75,0.0,0.0,0.375,0.25,1.0,0.0,1.0,0.0,1.0,0.0
22200534,False,PHI,1629003,Shake Milton,791.0,0.5,0.5,0.333,0.333,0.5,0.0,0.167,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22200534,False,PHI,1626149,Montrezl Harrell,721.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5
22200534,False,PHI,1627788,Furkan Korkmaz,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200534,False,PHI,1630194,Paul Reed,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22200534,False,PHI,1627863,Danuel House Jr.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200535,True,DEN,1629008,Michael Porter Jr.,1520.0,0.727,0.273,0.8,0.4,0.0,0.0,0.2,0.0,0.4,0.75,0.25,0.0,0.0,0.75,0.25
22200535,True,DEN,203932,Aaron Gordon,1987.0,0.875,0.125,0.727,0.0,0.0,0.0,0.273,0.0,0.727,1.0,0.0,0.0,0.0,1.0,0.0
22200535,True,DEN,203999,Nikola Jokic,2177.0,0.8,0.2,0.632,0.0,0.316,0.0,0.053,0.158,0.632,0.833,0.167,1.0,0.0,0.875,0.125
22200535,True,DEN,203484,Kentavious Caldwell-Pope,1813.0,0.429,0.571,0.3,0.2,0.6,0.4,0.1,0.15,0.1,0.667,0.333,1.0,0.0,0.857,0.143
22200535,True,DEN,1627750,Jamal Murray,2013.0,0.667,0.333,0.429,0.0,0.214,0.143,0.357,0.0,0.429,0.333,0.667,1.0,0.0,0.5,0.5
22200535,True,DEN,1628971,Bruce Brown,1545.0,0.375,0.625,0.462,0.0,0.462,0.154,0.077,0.231,0.462,0.333,0.667,1.0,0.0,0.6,0.4
22200535,True,DEN,1628427,Vlatko Cancar,1072.0,0.4,0.6,0.267,0.0,0.6,0.133,0.133,0.133,0.267,1.0,0.0,1.0,0.0,1.0,0.0
22200535,True,DEN,1630538,Bones Hyland,1392.0,0.333,0.667,0.0,0.0,0.938,0.0,0.063,0.0,0.0,0.0,0.0,0.4,0.6,0.4,0.6
22200535,True,DEN,201599,DeAndre Jordan,703.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,1.0,0.667,0.333,0.0,0.0,0.667,0.333
22200535,True,DEN,1631128,Christian Braun,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200535,True,DEN,1630192,Zeke Nnaji,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200535,True,DEN,1628432,Davon Reed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200535,True,DEN,202397,Ish Smith,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200535,True,DEN,1631298,Jack White,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200535,False,MIA,1629312,Haywood Highsmith,1263.0,0.5,0.5,0.571,0.286,0.429,0.0,0.0,0.0,0.286,0.5,0.5,1.0,0.0,0.667,0.333
22200535,False,MIA,202710,Jimmy Butler,2270.0,1.0,0.0,0.588,0.118,0.0,0.235,0.412,0.235,0.471,0.0,1.0,0.0,0.0,0.0,1.0
22200535,False,MIA,1628389,Bam Adebayo,1814.0,1.0,0.0,0.545,0.0,0.0,0.273,0.455,0.182,0.545,0.667,0.333,0.0,0.0,0.667,0.333
22200535,False,MIA,1629639,Tyler Herro,1965.0,0.5,0.5,0.385,0.154,0.462,0.115,0.154,0.115,0.231,0.0,1.0,0.75,0.25,0.333,0.667
22200535,False,MIA,200768,Kyle Lowry,1922.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200535,False,MIA,1629622,Max Strus,1988.0,0.385,0.615,0.316,0.0,0.632,0.105,0.053,0.263,0.316,0.667,0.333,1.0,0.0,0.857,0.143
22200535,False,MIA,1631115,Orlando Robinson,1066.0,1.0,0.0,0.615,0.0,0.0,0.0,0.385,0.0,0.615,0.25,0.75,0.0,0.0,0.25,0.75
22200535,False,MIA,1629216,Gabe Vincent,960.0,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200535,False,MIA,1629130,Duncan Robinson,1153.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22200535,False,MIA,1631288,Jamal Cain,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200535,False,MIA,2617,Udonis Haslem,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22200536,True,GSW,1628978,Donte DiVincenzo,2062.0,0.545,0.455,0.667,0.0,0.333,0.0,0.0,0.333,0.667,0.667,0.333,1.0,0.0,0.75,0.25
22200536,True,GSW,203110,Draymond Green,1958.0,0.636,0.364,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0
22200536,True,GSW,1626172,Kevon Looney,1551.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5
22200536,True,GSW,202691,Klay Thompson,2200.0,0.318,0.682,0.258,0.065,0.677,0.29,0.065,0.194,0.194,0.5,0.5,1.0,0.0,0.818,0.182
22200536,True,GSW,1629673,Jordan Poole,2170.0,0.565,0.435,0.439,0.049,0.366,0.122,0.195,0.098,0.39,0.556,0.444,0.2,0.8,0.429,0.571
22200536,True,GSW,1630228,Jonathan Kuminga,1579.0,0.75,0.25,0.889,0.0,0.0,0.222,0.111,0.222,0.889,1.0,0.0,0.0,0.0,1.0,0.0
