gameid,home,team,playerid,name,SEC,PTS,contestedshots,contestedshots2P,contestedshots3P,deflections,chargesdrawn,screenAST,screenASTPTS,looseballsrecoveredOFF,looseballsrecoveredDEF,looseballsrecoveredtotal,OFFboxouts,DEFboxouts,boxoutplayerteamREB,boxoutplayerREB,boxouts
22200660,False,GSW,1630541,Moses Moody,323,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22200661,True,ATL,1629631,De'Andre Hunter,2004,15,5,4,1,0,1,1,3,0,1,1,0,0,0,0,0
22200661,True,ATL,1628381,John Collins,1918,14,13,5,8,1,0,1,2,0,0,0,0,0,0,0,0
22200661,True,ATL,1630168,Onyeka Okongwu,1638,8,11,9,2,1,0,3,8,1,1,2,0,2,2,0,2
22200661,True,ATL,1627749,Dejounte Murray,2111,28,2,1,1,5,0,2,4,0,2,2,0,0,0,0,0
22200661,True,ATL,1629027,Trae Young,2159,24,3,0,3,5,0,0,0,0,1,1,0,0,0,0,0
22200661,True,ATL,203992,Bogdan Bogdanovic,1852,8,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0
22200661,True,ATL,203991,Clint Capela,1232,12,8,8,0,1,0,0,0,0,0,0,0,3,3,3,3
22200661,True,ATL,1628988,Aaron Holiday,270,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200661,True,ATL,1631100,AJ Griffin,1216,12,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
22200661,False,MIA,202710,Jimmy Butler,2039,34,5,2,3,4,0,1,2,1,0,1,0,0,0,0,0
22200661,False,MIA,1628997,Caleb Martin,1537,7,4,3,1,3,0,2,4,0,1,1,0,1,1,1,1
22200661,False,MIA,1628389,Bam Adebayo,2170,20,10,8,2,4,0,5,10,0,1,1,3,1,4,4,4
22200661,False,MIA,1629639,Tyler Herro,1880,15,5,4,1,0,0,2,4,0,0,0,0,0,0,0,0
22200661,False,MIA,1629216,Gabe Vincent,1572,10,3,2,1,6,0,0,0,0,0,0,0,1,1,0,1
22200661,False,MIA,203506,Victor Oladipo,2061,7,3,3,0,4,0,0,0,1,0,1,0,1,1,0,1
22200661,False,MIA,1629622,Max Strus,1669,13,4,3,1,0,0,1,2,0,0,0,0,1,1,1,1
22200661,False,MIA,1631115,Orlando Robinson,710,0,3,3,0,2,0,1,2,0,0,0,0,1,1,0,1
22200661,False,MIA,1629312,Haywood Highsmith,762,7,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
22200662,True,MIN,1630183,Jaden McDaniels,1241,5,7,3,4,3,0,0,0,0,0,0,0,1,1,0,1
22200662,True,MIN,203937,Kyle Anderson,2063,13,6,5,1,4,0,0,0,0,1,1,0,2,2,2,2
22200662,True,MIN,203497,Rudy Gobert,298,2,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0
22200662,True,MIN,1630162,Anthony Edwards,2179,29,3,1,2,3,0,0,0,0,0,0,0,1,1,0,1
22200662,True,MIN,1626156,D'Angelo Russell,1858,21,4,0,4,1,0,0,0,1,0,1,0,0,0,0,0
22200662,True,MIN,1629675,Naz Reid,1305,7,9,5,4,0,0,2,5,2,0,2,1,1,2,2,2
22200662,True,MIN,1627752,Taurean Prince,1332,12,5,5,0,1,0,1,3,0,0,0,0,1,0,0,1
22200662,True,MIN,203085,Austin Rivers,1621,10,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0
22200662,True,MIN,1629669,Jaylen Nowell,1312,16,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0
22200662,True,MIN,1630568,Luka Garza,649,3,3,2,1,1,0,4,10,1,0,1,2,1,3,2,3
22200662,True,MIN,1630233,Nathan Knight,542,7,3,3,0,1,0,4,9,0,0,0,0,1,1,0,1
22200662,False,UTA,1627736,Malik Beasley,1993,10,4,2,2,2,0,1,3,1,0,1,0,0,0,0,0
22200662,False,UTA,1629020,Jarred Vanderbilt,1562,15,8,7,1,2,0,3,8,3,0,3,0,1,1,1,1
22200662,False,UTA,1631117,Walker Kessler,1863,20,12,11,1,1,0,3,7,1,2,3,3,3,5,5,6
22200662,False,UTA,203903,Jordan Clarkson,1999,21,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0
22200662,False,UTA,201144,Mike Conley,1818,14,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0
22200662,False,UTA,1630534,Ochai Agbaji,1876,17,8,5,3,0,0,1,2,0,0,0,0,0,0,0,0
22200662,False,UTA,1629012,Collin Sexton,1570,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200662,False,UTA,200752,Rudy Gay,613,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0
22200662,False,UTA,1629659,Talen Horton-Tucker,496,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22200662,False,UTA,1629638,Nickeil Alexander-Walker,611,5,4,2,2,0,0,1,2,0,0,0,0,0,0,0,0
22200663,True,MEM,1628415,Dillon Brooks,1434,9,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0
22200663,True,MEM,1628991,Jaren Jackson Jr.,1535,18,16,12,4,3,0,2,5,0,2,2,0,0,0,0,0
22200663,True,MEM,203500,Steven Adams,1447,8,7,7,0,0,0,11,28,0,0,0,0,0,0,0,0
22200663,True,MEM,1630217,Desmond Bane,1618,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22200663,True,MEM,1629630,Ja Morant,1634,29,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0
22200663,True,MEM,1630583,Santi Aldama,1345,6,6,3,3,0,0,2,5,0,0,0,0,0,0,0,0
22200663,True,MEM,1630533,Ziaire Williams,1038,3,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
22200663,True,MEM,1626145,Tyus Jones,1311,10,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0
22200663,True,MEM,1629634,Brandon Clarke,1071,13,6,5,1,1,0,4,8,0,0,0,0,0,0,0,0
22200663,True,MEM,1631223,David Roddy,1094,10,4,3,1,1,0,0,0,0,0,0,0,1,1,1,1
22200663,True,MEM,1630214,Xavier Tillman,353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200663,True,MEM,1631113,Kennedy Chandler,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200663,True,MEM,1631222,Jake LaRavia,237,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22200663,False,PHX,1628470,Torrey Craig,1516,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22200663,False,PHX,203967,Dario Saric,1404,12,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0
22200663,False,PHX,1629028,Deandre Ayton,1814,18,10,8,2,0,0,0,0,0,0,0,0,2,2,1,2
22200663,False,PHX,1628969,Mikal Bridges,1797,21,7,3,4,1,0,1,2,0,0,0,0,0,0,0,0
22200663,False,PHX,1629013,Landry Shamet,1554,9,5,4,1,2,0,0,0,0,1,1,0,0,0,0,0
22200663,False,PHX,1630240,Saben Lee,1707,10,5,0,5,1,0,0,0,1,0,1,0,0,0,0,0
22200663,False,PHX,1627814,Damion Lee,1556,8,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0
22200663,False,PHX,1629111,Jock Landale,820,5,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0
22200663,False,PHX,1630688,Ish Wainright,938,2,2,2,0,4,0,0,0,1,0,1,0,0,0,0,0
22200663,False,PHX,1629006,Josh Okogie,565,9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22200663,False,PHX,202687,Bismack Biyombo,729,8,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0
22200664,True,LAL,1628972,Troy Brown Jr.,1780,6,4,4,0,1,0,0,0,0,0,0,0,1,1,1,1
22200664,True,LAL,2544,LeBron James,2151,48,3,2,1,2,0,3,6,0,0,0,0,0,0,0,0
22200664,True,LAL,1628418,Thomas Bryant,1061,6,10,9,1,1,0,4,8,0,0,0,0,0,0,0,0
22200664,True,LAL,201976,Patrick Beverley,1314,11,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
22200664,True,LAL,203471,Dennis Schroder,1993,9,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0
22200664,True,LAL,1629117,Wenyen Gabriel,1447,14,13,11,2,1,0,5,11,0,1,1,3,2,4,3,5
22200664,True,LAL,201566,Russell Westbrook,1931,24,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0
22200664,True,LAL,1629134,Kendrick Nunn,1438,15,3,1,2,0,0,1,2,1,0,1,0,0,0,0,0
22200664,True,LAL,1629308,Juan Toscano-Anderson,974,7,3,3,0,2,0,1,3,1,0,1,0,0,0,0,0
22200664,True,LAL,1631108,Max Christie,311,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22200664,False,HOU,1630231,Kenyon Martin Jr.,1820,17,7,4,3,1,0,0,0,0,1,1,0,0,0,0,0
22200664,False,HOU,1631095,Jabari Smith Jr.,1708,14,7,1,6,3,0,1,2,0,0,0,0,0,0,0,0
22200664,False,HOU,1630578,Alperen Sengun,2240,33,10,8,2,1,0,5,10,0,0,0,0,0,0,0,0
22200664,False,HOU,201569,Eric Gordon,1918,19,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0
22200664,False,HOU,1630224,Jalen Green,2362,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22200664,False,HOU,1630256,Jae'Sean Tate,1060,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
22200664,False,HOU,1630528,Josh Christopher,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200664,False,HOU,1631106,Tari Eason,1172,9,6,3,3,0,0,1,3,0,1,1,0,0,0,0,0
22200664,False,HOU,1630586,Usman Garuba,640,4,3,1,2,0,0,1,3,0,0,0,0,1,0,0,1
22200664,False,HOU,1629726,Garrison Mathews,857,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200665,True,MIL,1626192,Pat Connaughton,1825,10,5,2,3,0,0,1,3,2,0,2,0,1,1,0,1
22200665,True,MIL,1626171,Bobby Portis,2076,12,18,13,5,0,0,1,2,2,1,3,3,1,3,3,4
22200665,True,MIL,201572,Brook Lopez,1762,19,11,9,2,2,0,2,4,0,0,0,0,2,2,1,2
22200665,True,MIL,1628960,Grayson Allen,1976,25,6,5,1,3,0,1,2,0,1,1,0,0,0,0,0
22200665,True,MIL,201950,Jrue Holiday,2120,37,4,3,1,6,0,0,0,1,2,3,0,0,0,0,0
22200665,True,MIL,204060,Joe Ingles,1875,15,4,1,3,0,0,0,0,0,0,0,0,3,3,3,3
22200665,True,MIL,1628975,Jevon Carter,425,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22200665,True,MIL,1629670,Jordan Nwora,1161,7,5,4,1,1,0,0,0,0,0,0,0,1,1,0,1
22200665,True,MIL,1631260,AJ Green,362,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22200665,True,MIL,201588,George Hill,818,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
22200665,False,TOR,1628384,O.G. Anunoby,2099,5,11,8,3,5,0,0,0,0,0,0,0,2,2,0,2
22200665,False,TOR,1630567,Scottie Barnes,2204,14,5,3,2,4,0,5,10,3,0,3,0,2,2,1,2
22200665,False,TOR,1627783,Pascal Siakam,2411,23,10,6,4,2,0,1,2,0,0,0,0,2,2,2,2
22200665,False,TOR,1629018,Gary Trent Jr.,2585,28,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0
22200665,False,TOR,1627832,Fred VanVleet,2227,39,3,0,3,4,0,1,2,2,2,4,0,0,0,0,0
22200665,False,TOR,1628449,Chris Boucher,854,0,4,3,1,0,0,1,3,0,0,0,0,0,0,0,0
22200665,False,TOR,1630173,Precious Achiuwa,1562,11,14,8,6,1,0,7,16,0,0,0,1,1,2,1,2
22200665,False,TOR,1627823,Juancho Hernangomez,458,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22200666,True,SAS,1629640,Keldon Johnson,2261,36,1,0,1,4,0,0,0,2,0,2,0,0,0,0,0
22200666,True,SAS,1631110,Jeremy Sochan,1572,16,5,3,2,4,0,1,3,0,1,1,0,0,0,0,0
22200666,True,SAS,1627751,Jakob Poeltl,1304,12,10,9,1,1,1,4,8,0,0,0,0,0,0,0,0
22200666,True,SAS,1629641,Romeo Langford,1042,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22200666,True,SAS,1630200,Tre Jones,1990,13,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
22200666,True,SAS,1626196,Josh Richardson,1595,9,5,3,2,2,0,1,2,0,0,0,1,0,1,1,1
22200666,True,SAS,1631103,Malaki Branham,1175,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22200666,True,SAS,1628380,Zach Collins,1435,6,13,10,3,0,0,3,6,1,1,2,0,1,1,1,1
22200666,True,SAS,203926,Doug McDermott,1279,4,2,1,1,1,0,1,2,0,1,1,0,0,0,0,0
22200666,True,SAS,1626169,Stanley Johnson,342,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0
22200666,True,SAS,1628966,Keita Bates-Diop,406,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
22200666,False,BKN,203925,Joe Harris,1048,0,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0
22200666,False,BKN,1626220,Royce O'Neale,1268,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0
22200666,False,BKN,1629651,Nic Claxton,1698,15,11,8,3,1,0,3,7,0,0,0,0,1,1,1,1
22200666,False,BKN,203552,Seth Curry,1885,16,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0
22200666,False,BKN,1627732,Ben Simmons,2057,10,3,2,1,7,1,4,8,0,1,1,1,1,2,2,2
22200666,False,BKN,201988,Patty Mills,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200666,False,BKN,1629139,Yuta Watanabe,738,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
22200666,False,BKN,1630549,Day'Ron Sharpe,274,1,3,3,0,0,0,3,6,0,0,0,0,0,0,0,0
22200666,False,BKN,203933,T.J. Warren,1418,19,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
22200666,False,BKN,1628410,Edmond Sumner,1080,13,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22200666,False,BKN,1630560,Cam Thomas,1793,15,2,1,1,0,0,2,4,0,0,0,0,0,0,0,0
22200666,False,BKN,202693,Markieff Morris,785,4,3,1,2,0,1,0,0,0,1,1,1,0,1,1,1
22200667,True,DEN,1629008,Michael Porter Jr.,1834,23,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
22200667,True,DEN,203932,Aaron Gordon,1893,11,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
22200667,True,DEN,203999,Nikola Jokic,2068,36,7,5,2,2,0,8,19,0,0,0,0,0,0,0,0
22200667,True,DEN,203484,Kentavious Caldwell-Pope,1925,9,2,1,1,3,0,0,0,0,1,1,0,0,0,0,0
22200667,True,DEN,1627750,Jamal Murray,1816,17,4,1,3,3,0,0,0,0,1,1,0,0,0,0,0
22200667,True,DEN,1628971,Bruce Brown,1759,12,6,5,1,2,0,1,2,0,0,0,0,0,0,0,0
22200667,True,DEN,1630538,Bones Hyland,940,5,6,1,5,2,0,0,0,0,0,0,0,0,0,0,0
22200667,True,DEN,1628427,Vlatko Cancar,987,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
22200667,True,DEN,1630192,Zeke Nnaji,812,7,1,1,0,0,0,2,4,1,0,1,0,0,0,0,0
22200667,True,DEN,1631128,Christian Braun,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200667,True,DEN,1628432,Davon Reed,122,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22200667,True,DEN,1631298,Jack White,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1628404,Josh Hart,1759,4,4,1,3,3,0,1,2,0,0,0,0,0,0,0,0
22200667,False,POR,203924,Jerami Grant,2006,18,4,3,1,0,0,1,3,0,0,0,0,0,0,0,0
22200667,False,POR,203994,Jusuf Nurkic,1752,6,12,10,2,2,0,7,20,2,0,2,0,1,1,1,1
22200667,False,POR,1629014,Anfernee Simons,2213,14,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,203081,Damian Lillard,2066,44,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1631101,Shaedon Sharpe,1055,13,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1631133,Jabari Walker,344,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1629234,Drew Eubanks,986,6,10,8,2,2,0,3,6,0,0,0,0,0,0,0,0
22200667,False,POR,1627780,Gary Payton II,1071,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1629642,Nassir Little,722,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1630553,Keon Johnson,142,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1630570,Trendon Watford,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200667,False,POR,1630535,Greg Brown III,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200668,True,LAC,202695,Kawhi Leonard,2159,27,3,3,0,3,0,0,0,0,1,1,0,0,0,0,0
22200668,True,LAC,202694,Marcus Morris Sr.,1617,9,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0
22200668,True,LAC,1627826,Ivica Zubac,2102,12,14,7,7,0,0,5,11,0,0,0,0,0,0,0,0
22200668,True,LAC,202331,Paul George,1738,13,4,2,2,2,0,1,2,1,0,1,0,0,0,0,0
22200668,True,LAC,1629611,Terance Mann,1920,12,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
22200668,True,LAC,1626181,Norman Powell,1490,16,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
22200668,True,LAC,201587,Nicolas Batum,1193,8,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0
22200668,True,LAC,203496,Robert Covington,420,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22200668,True,LAC,202704,Reggie Jackson,831,7,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
22200668,True,LAC,1629650,Moses Brown,539,4,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
22200668,True,LAC,1630554,Jason Preston,196,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200668,True,LAC,1629599,Amir Coffey,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200668,False,PHI,202699,Tobias Harris,2117,20,3,2,1,6,0,0,0,0,1,1,0,0,0,0,0
22200668,False,PHI,200782,P.J. Tucker,1631,6,8,7,1,1,0,3,8,1,0,1,0,0,0,0,0
22200668,False,PHI,203954,Joel Embiid,1995,41,7,5,2,0,0,0,0,0,0,0,1,1,2,2,2
22200668,False,PHI,1629001,De'Anthony Melton,1236,5,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
22200668,False,PHI,201935,James Harden,1892,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
22200668,False,PHI,1630178,Tyrese Maxey,1667,22,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0
22200668,False,PHI,1627777,Georges Niang,1112,9,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0
22200668,False,PHI,1629003,Shake Milton,967,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22200668,False,PHI,1626149,Montrezl Harrell,712,3,3,3,0,2,0,4,10,0,0,0,0,0,0,0,0
22200668,False,PHI,1629680,Matisse Thybulle,483,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0
22200668,False,PHI,1630194,Paul Reed,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22200668,False,PHI,1627788,Furkan Korkmaz,173,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22200668,False,PHI,1630531,Jaden Springer,125,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0
22200668,False,PHI,1627863,Danuel House Jr.,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200669,True,NYK,1629628,RJ Barrett,2263,21,8,2,6,0,0,1,2,0,0,0,0,0,0,0,0
22200669,True,NYK,203944,Julius Randle,2044,14,10,6,4,1,0,0,0,2,0,2,1,0,1,1,1
22200669,True,NYK,1629011,Mitchell Robinson,544,0,4,2,2,3,0,2,4,0,0,0,2,0,1,1,2
22200669,True,NYK,1628973,Jalen Brunson,2274,32,8,0,8,2,0,2,5,0,0,0,0,1,1,0,1
22200669,True,NYK,1629656,Quentin Grimes,1877,14,3,1,2,1,0,1,2,0,0,0,0,1,1,1,1
22200669,True,NYK,1630193,Immanuel Quickley,1904,18,6,4,2,0,0,1,2,0,2,2,0,1,1,0,1
22200669,True,NYK,1628392,Isaiah Hartenstein,769,4,2,1,1,3,0,3,6,1,0,1,1,2,3,1,3
22200669,True,NYK,1630167,Obi Toppin,836,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1
22200669,True,NYK,1630540,Miles McBride,634,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0
22200669,True,NYK,1630579,Jericho Sims,1255,2,8,5,3,0,0,2,5,1,0,1,2,3,4,2,5
22200669,False,WAS,1628398,Kyle Kuzma,2182,27,6,3,3,3,1,1,2,1,0,1,0,1,1,1,1
22200669,False,WAS,204001,Kristaps Porzingis,1972,22,8,6,2,3,0,4,10,0,0,0,1,5,5,2,6
22200669,False,WAS,1629655,Daniel Gafford,1044,6,2,2,0,1,0,3,6,1,0,1,0,6,6,0,6
22200669,False,WAS,203078,Bradley Beal,1719,18,4,2,2,2,0,1,3,0,0,0,0,0,0,0,0
22200669,False,WAS,1628420,Monte Morris,1846,13,7,5,2,0,0,0,0,0,1,1,0,0,0,0,0
22200669,False,WAS,1630557,Corey Kispert,886,5,2,0,2,0,0,1,3,0,0,0,0,0,0,0,0
22200669,False,WAS,1629060,Rui Hachimura,1183,0,6,4,2,0,0,2,5,0,0,0,0,0,0,0,0
22200669,False,WAS,1626153,Delon Wright,1312,11,2,2,0,2,0,0,0,1,0,1,0,2,2,1,2
22200669,False,WAS,1630166,Deni Avdija,1745,14,2,2,0,2,0,0,0,0,0,0,2,1,2,1,3
22200669,False,WAS,201959,Taj Gibson,511,0,3,3,0,1,0,2,4,0,0,0,1,0,1,1,1
22200670,True,DAL,1627827,Dorian Finney-Smith,2084,9,9,4,5,0,0,0,0,1,0,1,0,2,1,0,2
22200670,True,DAL,1626174,Christian Wood,2107,22,8,6,2,2,0,4,9,1,2,3,0,0,0,0,0
22200670,True,DAL,203939,Dwight Powell,1309,6,13,10,3,0,0,3,8,1,0,1,1,2,3,1,3
22200670,True,DAL,203915,Spencer Dinwiddie,2365,20,6,4,2,2,1,0,0,1,0,1,0,0,0,0,0
22200670,True,DAL,1629029,Luka Doncic,2368,30,7,5,2,3,0,0,0,1,0,1,0,0,0,0,0
22200670,True,DAL,203493,Reggie Bullock,2137,18,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0
22200670,True,DAL,1630182,Josh Green,1207,9,0,0,0,1,0,0,0,0,2,2,0,1,1,0,1
22200670,True,DAL,202722,Davis Bertans,374,3,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0
22200670,True,DAL,201580,JaVale McGee,189,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22200670,True,DAL,1630702,Jaden Hardy,261,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
22200670,False,ATL,1629631,De'Andre Hunter,1512,11,5,2,3,1,0,1,2,0,0,0,0,0,0,0,0
22200670,False,ATL,1628381,John Collins,2037,19,13,5,8,0,1,1,3,2,0,2,0,3,3,2,3
22200670,False,ATL,1630168,Onyeka Okongwu,1494,11,7,5,2,0,0,4,8,0,0,0,1,2,1,1,3
22200670,False,ATL,1627749,Dejounte Murray,2257,30,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0
22200670,False,ATL,1629027,Trae Young,2092,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22200670,False,ATL,203992,Bogdan Bogdanovic,1956,12,9,3,6,2,0,0,0,0,0,0,0,1,0,0,1
22200670,False,ATL,203991,Clint Capela,1375,16,5,3,2,0,0,5,11,0,1,1,0,1,1,0,1
22200670,False,ATL,1631100,AJ Griffin,1345,10,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
22200670,False,ATL,1630552,Jalen Johnson,332,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0
22200671,True,HOU,1630231,Kenyon Martin Jr.,1938,11,3,3,0,0,0,3,6,2,0,2,0,0,0,0,0
22200671,True,HOU,1631095,Jabari Smith Jr.,1362,8,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0
22200671,True,HOU,1630578,Alperen Sengun,2352,24,7,6,1,3,0,9,21,0,0,0,0,0,0,0,0
22200671,True,HOU,201569,Eric Gordon,1860,11,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
22200671,True,HOU,1630224,Jalen Green,2378,41,4,0,4,1,0,0,0,1,0,1,0,0,0,0,0
22200671,True,HOU,1630256,Jae'Sean Tate,1413,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1
22200671,True,HOU,1630528,Josh Christopher,653,8,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0
22200671,True,HOU,1631106,Tari Eason,1127,7,5,1,4,2,0,1,2,0,0,0,0,0,0,0,0
22200671,True,HOU,1630586,Usman Garuba,528,0,2,1,1,1,0,2,4,0,0,0,0,0,0,0,0
22200671,True,HOU,1629726,Garrison Mathews,789,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22200671,False,CHA,1629667,Jalen McDaniels,2095,12,7,3,4,5,0,1,2,0,1,1,0,0,0,0,0
22200671,False,CHA,1629023,P.J. Washington,2237,16,7,4,3,3,0,0,0,0,1,1,0,1,1,0,1
22200671,False,CHA,203486,Mason Plumlee,1757,17,4,4,0,5,0,1,2,0,0,0,0,1,0,0,1
22200671,False,CHA,1626179,Terry Rozier,2292,26,3,2,1,6,0,1,3,0,0,0,0,0,0,0,0
22200671,False,CHA,1630163,LaMelo Ball,1229,13,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0
22200671,False,CHA,1628372,Dennis Smith Jr.,1738,9,4,2,2,5,0,1,3,1,0,1,0,0,0,0,0
22200671,False,CHA,1630550,JT Thor,643,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
22200671,False,CHA,1631121,Bryce McGowens,1286,10,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1
22200671,False,CHA,1631109,Mark Williams,1123,17,11,10,1,0,0,0,0,1,0,1,0,1,1,0,1
22200672,True,MEM,1628415,Dillon Brooks,1843,8,5,1,4,1,0,0,0,0,1,1,0,0,0,0,0
22200672,True,MEM,1628991,Jaren Jackson Jr.,1709,15,17,15,2,2,0,1,2,1,0,1,1,0,1,1,1
22200672,True,MEM,203500,Steven Adams,1707,13,4,4,0,1,0,8,17,1,0,1,3,1,2,2,4
22200672,True,MEM,1630217,Desmond Bane,1950,25,3,1,2,1,0,1,2,0,0,0,0,0,0,0,0
22200672,True,MEM,1629630,Ja Morant,1959,24,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
22200672,True,MEM,1630533,Ziaire Williams,999,3,4,3,1,0,0,1,3,0,0,0,0,0,0,0,0
22200672,True,MEM,1630583,Santi Aldama,1171,16,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0
22200672,True,MEM,1626145,Tyus Jones,1087,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
